category_min_id,week_num,region,media_cnt
222,6,Tokyo,131
222,7,Tokyo,119
222,8,Tokyo,118
222,9,Tokyo,111
222,10,Tokyo,123
222,11,Tokyo,123
222,12,Tokyo,147
222,13,Tokyo,118
222,14,Tokyo,127
222,15,Tokyo,124
222,16,Tokyo,125
222,17,Tokyo,132
222,18,Tokyo,121
222,19,Tokyo,118
222,20,Tokyo,127
222,21,Tokyo,131
222,22,Tokyo,114
222,23,Tokyo,120
222,24,Tokyo,125
222,25,Tokyo,119
222,26,Tokyo,120
222,27,Tokyo,97
222,28,Tokyo,98
222,29,Tokyo,97
222,30,Tokyo,99
222,31,Tokyo,100
222,32,Tokyo,92
222,33,Tokyo,100
222,34,Tokyo,106
222,35,Tokyo,96
222,36,Tokyo,84
222,37,Tokyo,84
222,38,Tokyo,83
222,39,Tokyo,76
222,40,Tokyo,86
222,41,Tokyo,77
222,42,Tokyo,87
222,43,Tokyo,94
222,44,Tokyo,75
222,45,Tokyo,80
222,46,Tokyo,91
223,1,Tokyo,491
223,2,Tokyo,514
223,3,Tokyo,482
223,4,Tokyo,495
223,5,Tokyo,491
223,6,Tokyo,503
223,7,Tokyo,486
223,8,Tokyo,477
223,9,Tokyo,462
223,10,Tokyo,434
223,11,Tokyo,450
223,12,Tokyo,463
223,13,Tokyo,398
223,14,Tokyo,427
223,15,Tokyo,418
223,16,Tokyo,397
223,17,Tokyo,415
223,18,Tokyo,448
223,19,Tokyo,438
223,20,Tokyo,436
223,21,Tokyo,418
223,22,Tokyo,398
223,23,Tokyo,435
223,24,Tokyo,387
223,25,Tokyo,384
223,26,Tokyo,373
223,27,Tokyo,378
223,28,Tokyo,387
223,29,Tokyo,390
223,30,Tokyo,396
223,31,Tokyo,368
223,32,Tokyo,366
223,33,Tokyo,397
223,34,Tokyo,372
223,35,Tokyo,391
223,36,Tokyo,390
223,37,Tokyo,386
223,38,Tokyo,411
223,39,Tokyo,397
223,40,Tokyo,384
223,41,Tokyo,385
223,42,Tokyo,371
223,43,Tokyo,376
223,44,Tokyo,361
223,45,Tokyo,373
223,46,Tokyo,429
224,1,Tokyo,566
224,2,Tokyo,561
224,3,Tokyo,533
224,4,Tokyo,548
224,5,Tokyo,553
224,6,Tokyo,572
224,7,Tokyo,527
224,8,Tokyo,527
224,9,Tokyo,504
224,10,Tokyo,534
224,11,Tokyo,550
224,12,Tokyo,606
224,13,Tokyo,516
224,14,Tokyo,494
224,15,Tokyo,469
224,16,Tokyo,456
224,17,Tokyo,457
224,18,Tokyo,465
224,19,Tokyo,461
224,20,Tokyo,439
224,21,Tokyo,432
224,22,Tokyo,440
224,23,Niigata,35
224,23,Tokyo,459
224,24,Niigata,43
224,24,Tokyo,391
224,25,Niigata,41
224,25,Tokyo,443
224,26,Niigata,38
224,26,Tokyo,458
224,27,Niigata,37
224,27,Tokyo,403
224,28,Niigata,32
224,28,Tokyo,371
224,29,Niigata,33
224,29,Tokyo,371
224,30,Niigata,36
224,30,Tokyo,367
224,31,Niigata,25
224,31,Tokyo,388
224,32,Tokyo,366
224,33,Tokyo,370
224,34,Tokyo,381
224,35,Tokyo,393
224,36,Tokyo,351
224,37,Tokyo,364
224,38,Tokyo,359
224,39,Tokyo,370
224,40,Tokyo,372
224,41,Tokyo,371
224,42,Tokyo,378
224,43,Tokyo,377
224,44,Tokyo,353
224,45,Tokyo,349
224,46,Tokyo,377
225,1,Niigata,252
225,2,Niigata,237
225,3,Niigata,229
225,4,Niigata,230
225,5,Niigata,235
225,5,Tokyo,1
225,6,Niigata,224
225,6,Tokyo,11
225,7,Niigata,210
225,7,Tokyo,12
225,8,Niigata,192
225,8,Tokyo,13
225,9,Niigata,201
225,9,Tokyo,14
225,10,Niigata,208
225,10,Tokyo,10
225,11,Niigata,196
225,11,Tokyo,11
225,12,Niigata,256
225,12,Tokyo,11
225,13,Niigata,203
225,13,Tokyo,11
225,14,Niigata,205
225,14,Tokyo,8
225,15,Niigata,199
225,15,Tokyo,7
225,16,Niigata,188
225,16,Tokyo,6
225,17,Niigata,199
225,17,Tokyo,3
225,18,Niigata,215
225,18,Tokyo,2
225,19,Niigata,222
225,19,Tokyo,3
225,20,Niigata,201
225,20,Tokyo,7
225,21,Niigata,204
225,21,Tokyo,5
225,22,Niigata,167
225,22,Tokyo,2
225,23,Niigata,174
225,23,Tokyo,3
225,24,Niigata,157
225,24,Tokyo,3
225,25,Niigata,148
225,25,Tokyo,4
225,26,Niigata,148
225,26,Tokyo,4
225,27,Niigata,144
225,27,Tokyo,7
225,28,Niigata,139
225,28,Tokyo,6
225,29,Niigata,153
225,29,Tokyo,5
225,30,Niigata,145
225,30,Tokyo,3
225,31,Niigata,152
225,31,Tokyo,6
225,32,Niigata,156
225,32,Tokyo,6
225,33,Niigata,161
225,33,Tokyo,8
225,34,Niigata,138
225,34,Tokyo,4
225,35,Niigata,149
225,35,Tokyo,5
225,36,Niigata,127
225,36,Tokyo,6
225,37,Niigata,148
225,37,Tokyo,5
225,38,Niigata,139
225,38,Tokyo,6
225,39,Niigata,135
225,39,Tokyo,7
225,40,Niigata,135
225,40,Tokyo,6
225,41,Niigata,130
225,41,Tokyo,5
225,42,Niigata,112
225,42,Tokyo,6
225,43,Niigata,118
225,43,Tokyo,5
225,44,Niigata,120
225,44,Tokyo,6
225,45,Niigata,130
225,45,Tokyo,7
225,46,Niigata,128
225,46,Tokyo,4
226,1,Niigata,59
226,1,Tokyo,102
226,2,Niigata,127
226,2,Tokyo,107
226,3,Niigata,122
226,3,Tokyo,102
226,4,Niigata,83
226,4,Tokyo,118
226,5,Niigata,89
226,5,Tokyo,121
226,6,Niigata,82
226,6,Tokyo,115
226,7,Niigata,86
226,7,Tokyo,111
226,8,Niigata,84
226,8,Tokyo,128
226,9,Niigata,81
226,9,Tokyo,120
226,10,Niigata,83
226,10,Tokyo,121
226,11,Niigata,76
226,11,Tokyo,130
226,12,Niigata,87
226,12,Tokyo,209
226,13,Niigata,82
226,13,Tokyo,125
226,14,Niigata,83
226,14,Tokyo,119
226,15,Niigata,81
226,15,Tokyo,111
226,16,Niigata,90
226,16,Tokyo,119
226,17,Niigata,92
226,17,Tokyo,118
226,18,Niigata,90
226,18,Tokyo,119
226,19,Niigata,88
226,19,Tokyo,136
226,20,Niigata,85
226,20,Tokyo,134
226,21,Niigata,91
226,21,Tokyo,125
226,22,Niigata,83
226,22,Tokyo,116
226,23,Niigata,87
226,23,Tokyo,105
226,24,Niigata,83
226,24,Tokyo,109
226,25,Niigata,87
226,25,Tokyo,114
226,26,Niigata,100
226,26,Tokyo,123
226,27,Niigata,108
226,27,Tokyo,105
226,28,Niigata,101
226,28,Tokyo,111
226,29,Niigata,102
226,29,Tokyo,107
226,30,Niigata,106
226,30,Tokyo,117
226,31,Niigata,121
226,31,Tokyo,113
226,32,Niigata,102
226,32,Tokyo,114
226,33,Niigata,111
226,33,Tokyo,120
226,34,Niigata,109
226,34,Tokyo,112
226,35,Niigata,110
226,35,Tokyo,121
226,36,Niigata,106
226,36,Tokyo,131
226,37,Niigata,95
226,37,Tokyo,129
226,38,Niigata,106
226,38,Tokyo,116
226,39,Niigata,94
226,39,Tokyo,135
226,40,Niigata,91
226,40,Tokyo,145
226,41,Niigata,89
226,41,Tokyo,130
226,42,Niigata,90
226,42,Tokyo,136
226,43,Niigata,85
226,43,Tokyo,129
226,44,Niigata,92
226,44,Tokyo,117
226,45,Niigata,99
226,45,Tokyo,124
226,46,Niigata,99
226,46,Tokyo,120
227,1,Tokyo,25
227,2,Tokyo,27
227,3,Tokyo,28
227,4,Tokyo,26
227,5,Tokyo,32
227,6,Tokyo,31
227,7,Tokyo,30
227,8,Tokyo,30
227,9,Tokyo,29
227,10,Tokyo,29
227,11,Tokyo,23
227,12,Tokyo,41
227,13,Tokyo,25
227,14,Tokyo,23
227,15,Tokyo,18
227,16,Tokyo,28
227,17,Tokyo,25
227,18,Tokyo,24
227,19,Tokyo,25
227,20,Tokyo,30
227,21,Tokyo,25
227,22,Tokyo,29
227,23,Tokyo,25
227,24,Tokyo,27
227,25,Tokyo,16
227,26,Tokyo,20
227,27,Tokyo,18
227,28,Tokyo,21
227,29,Tokyo,21
227,30,Tokyo,17
227,31,Tokyo,19
227,32,Tokyo,17
227,33,Tokyo,19
227,34,Tokyo,14
227,35,Tokyo,15
227,36,Tokyo,22
227,37,Tokyo,18
227,38,Tokyo,17
227,39,Tokyo,20
227,40,Tokyo,22
227,41,Tokyo,20
227,42,Tokyo,23
227,43,Tokyo,14
227,44,Tokyo,18
227,45,Tokyo,22
227,46,Tokyo,19
228,1,Niigata,33
228,1,Tokyo,176
228,2,Niigata,35
228,2,Tokyo,201
228,3,Niigata,42
228,3,Tokyo,180
228,4,Niigata,41
228,4,Tokyo,176
228,5,Niigata,40
228,5,Tokyo,182
228,6,Niigata,38
228,6,Tokyo,180
228,7,Niigata,38
228,7,Tokyo,173
228,8,Niigata,40
228,8,Tokyo,174
228,9,Niigata,37
228,9,Tokyo,161
228,10,Niigata,31
228,10,Tokyo,157
228,11,Niigata,33
228,11,Tokyo,188
228,12,Niigata,37
228,12,Tokyo,300
228,13,Niigata,36
228,13,Tokyo,172
228,14,Niigata,31
228,14,Tokyo,178
228,15,Niigata,41
228,15,Tokyo,170
228,16,Niigata,33
228,16,Tokyo,194
228,17,Niigata,37
228,17,Tokyo,188
228,18,Niigata,40
228,18,Tokyo,175
228,19,Niigata,45
228,19,Tokyo,193
228,20,Niigata,46
228,20,Tokyo,191
228,21,Niigata,53
228,21,Tokyo,188
228,22,Niigata,40
228,22,Tokyo,189
228,23,Niigata,44
228,23,Tokyo,200
228,24,Niigata,53
228,24,Tokyo,196
228,25,Niigata,43
228,25,Tokyo,200
228,26,Niigata,47
228,26,Tokyo,187
228,27,Niigata,42
228,27,Tokyo,202
228,28,Niigata,52
228,28,Tokyo,202
228,29,Niigata,51
228,29,Tokyo,187
228,30,Niigata,54
228,30,Tokyo,196
228,31,Niigata,44
228,31,Tokyo,184
228,32,Niigata,47
228,32,Tokyo,183
228,33,Niigata,45
228,33,Tokyo,187
228,34,Niigata,42
228,34,Tokyo,202
228,35,Niigata,50
228,35,Tokyo,203
228,36,Niigata,51
228,36,Tokyo,197
228,37,Niigata,51
228,37,Tokyo,190
228,38,Niigata,54
228,38,Tokyo,194
228,39,Niigata,52
228,39,Tokyo,198
228,40,Niigata,58
228,40,Tokyo,192
228,41,Niigata,54
228,41,Tokyo,207
228,42,Niigata,54
228,42,Tokyo,207
228,43,Niigata,53
228,43,Tokyo,188
228,44,Niigata,47
228,44,Tokyo,190
228,45,Niigata,41
228,45,Tokyo,194
228,46,Niigata,44
228,46,Tokyo,208
229,1,Niigata,11
229,1,Tokyo,22
229,2,Niigata,10
229,2,Tokyo,23
229,3,Niigata,11
229,3,Tokyo,17
229,4,Niigata,6
229,4,Tokyo,17
229,5,Niigata,11
229,5,Tokyo,18
229,6,Niigata,8
229,6,Tokyo,29
229,7,Niigata,11
229,7,Tokyo,21
229,8,Niigata,10
229,8,Tokyo,18
229,9,Niigata,8
229,9,Tokyo,16
229,10,Niigata,10
229,10,Tokyo,20
229,11,Niigata,8
229,11,Tokyo,26
229,12,Niigata,16
229,12,Tokyo,25
229,13,Niigata,13
229,13,Tokyo,21
229,14,Niigata,7
229,14,Tokyo,16
229,15,Niigata,9
229,15,Tokyo,18
229,16,Niigata,6
229,16,Tokyo,20
229,17,Niigata,9
229,17,Tokyo,27
229,18,Niigata,11
229,18,Tokyo,29
229,19,Niigata,11
229,19,Tokyo,25
229,20,Niigata,14
229,20,Tokyo,27
229,21,Niigata,17
229,21,Tokyo,28
229,22,Niigata,12
229,22,Tokyo,31
229,23,Niigata,11
229,23,Tokyo,27
229,24,Niigata,9
229,24,Tokyo,32
229,25,Niigata,6
229,25,Tokyo,29
229,26,Niigata,15
229,26,Tokyo,30
229,27,Niigata,11
229,27,Tokyo,31
229,28,Niigata,6
229,28,Tokyo,23
229,29,Niigata,8
229,29,Tokyo,25
229,30,Niigata,10
229,30,Tokyo,29
229,31,Niigata,9
229,31,Tokyo,26
229,32,Niigata,9
229,32,Tokyo,36
229,33,Niigata,11
229,33,Tokyo,36
229,34,Niigata,10
229,34,Tokyo,42
229,35,Niigata,8
229,35,Tokyo,34
229,36,Niigata,11
229,36,Tokyo,37
229,37,Niigata,8
229,37,Tokyo,38
229,38,Niigata,11
229,38,Tokyo,34
229,39,Niigata,7
229,39,Tokyo,32
229,40,Niigata,7
229,40,Tokyo,46
229,41,Niigata,10
229,41,Tokyo,51
229,42,Niigata,5
229,42,Tokyo,49
229,43,Niigata,2
229,43,Tokyo,45
229,44,Niigata,4
229,44,Tokyo,46
229,45,Niigata,1
229,45,Tokyo,43
229,46,Niigata,2
229,46,Tokyo,42
230,1,Niigata,18
230,1,Tokyo,139
230,2,Niigata,18
230,2,Tokyo,155
230,3,Niigata,22
230,3,Tokyo,141
230,4,Niigata,24
230,4,Tokyo,136
230,5,Niigata,21
230,5,Tokyo,130
230,6,Niigata,21
230,6,Tokyo,135
230,7,Niigata,19
230,7,Tokyo,132
230,8,Niigata,25
230,8,Tokyo,132
230,9,Niigata,24
230,9,Tokyo,125
230,10,Niigata,23
230,10,Tokyo,122
230,11,Niigata,23
230,11,Tokyo,140
230,12,Niigata,24
230,12,Tokyo,227
230,13,Niigata,24
230,13,Tokyo,116
230,14,Niigata,22
230,14,Tokyo,137
230,15,Niigata,25
230,15,Tokyo,127
230,16,Niigata,23
230,16,Tokyo,134
230,17,Niigata,23
230,17,Tokyo,136
230,18,Niigata,25
230,18,Tokyo,126
230,19,Niigata,27
230,19,Tokyo,130
230,20,Niigata,26
230,20,Tokyo,131
230,21,Niigata,27
230,21,Tokyo,133
230,22,Niigata,21
230,22,Tokyo,131
230,23,Niigata,23
230,23,Tokyo,134
230,24,Niigata,26
230,24,Tokyo,136
230,25,Niigata,23
230,25,Tokyo,138
230,26,Niigata,18
230,26,Tokyo,128
230,27,Niigata,20
230,27,Tokyo,142
230,28,Niigata,21
230,28,Tokyo,140
230,29,Niigata,27
230,29,Tokyo,133
230,30,Niigata,26
230,30,Tokyo,141
230,31,Niigata,24
230,31,Tokyo,129
230,32,Niigata,24
230,32,Tokyo,132
230,33,Niigata,22
230,33,Tokyo,130
230,34,Niigata,25
230,34,Tokyo,147
230,35,Niigata,25
230,35,Tokyo,143
230,36,Niigata,23
230,36,Tokyo,142
230,37,Niigata,24
230,37,Tokyo,134
230,38,Niigata,23
230,38,Tokyo,139
230,39,Niigata,24
230,39,Tokyo,133
230,40,Niigata,21
230,40,Tokyo,137
230,41,Niigata,22
230,41,Tokyo,146
230,42,Niigata,22
230,42,Tokyo,145
230,43,Niigata,25
230,43,Tokyo,134
230,44,Niigata,23
230,44,Tokyo,136
230,45,Niigata,23
230,45,Tokyo,137
230,46,Niigata,24
230,46,Tokyo,147
231,1,Niigata,58
231,1,Tokyo,134
231,2,Niigata,53
231,2,Tokyo,149
231,3,Niigata,56
231,3,Tokyo,138
231,4,Niigata,55
231,4,Tokyo,133
231,5,Niigata,52
231,5,Tokyo,129
231,6,Niigata,54
231,6,Tokyo,131
231,7,Niigata,50
231,7,Tokyo,128
231,8,Niigata,54
231,8,Tokyo,128
231,9,Niigata,49
231,9,Tokyo,122
231,10,Niigata,53
231,10,Tokyo,117
231,11,Niigata,52
231,11,Tokyo,138
231,12,Niigata,61
231,12,Tokyo,224
231,13,Niigata,51
231,13,Tokyo,112
231,14,Niigata,23
231,14,Tokyo,131
231,15,Niigata,26
231,15,Tokyo,120
231,16,Niigata,26
231,16,Tokyo,131
231,17,Niigata,26
231,17,Tokyo,132
231,18,Niigata,28
231,18,Tokyo,121
231,19,Niigata,33
231,19,Tokyo,128
231,20,Niigata,30
231,20,Tokyo,128
231,21,Niigata,31
231,21,Tokyo,126
231,22,Niigata,25
231,22,Tokyo,128
231,23,Niigata,28
231,23,Tokyo,131
231,24,Niigata,30
231,24,Tokyo,134
231,25,Niigata,29
231,25,Tokyo,136
231,26,Niigata,22
231,26,Tokyo,124
231,27,Niigata,22
231,27,Tokyo,137
231,28,Niigata,23
231,28,Tokyo,137
231,29,Niigata,30
231,29,Tokyo,132
231,30,Niigata,29
231,30,Tokyo,136
231,31,Niigata,29
231,31,Tokyo,125
231,32,Niigata,28
231,32,Tokyo,128
231,33,Niigata,27
231,33,Tokyo,128
231,34,Niigata,27
231,34,Tokyo,142
231,35,Niigata,31
231,35,Tokyo,139
231,36,Niigata,30
231,36,Tokyo,138
231,37,Niigata,27
231,37,Tokyo,133
231,38,Niigata,29
231,38,Tokyo,136
231,39,Niigata,27
231,39,Tokyo,131
231,40,Niigata,27
231,40,Tokyo,133
231,41,Niigata,27
231,41,Tokyo,142
231,42,Niigata,27
231,42,Tokyo,142
231,43,Niigata,29
231,43,Tokyo,131
231,44,Niigata,27
231,44,Tokyo,132
231,45,Niigata,28
231,45,Tokyo,134
231,46,Niigata,28
231,46,Tokyo,143
232,1,Niigata,70
232,1,Tokyo,152
232,2,Niigata,68
232,2,Tokyo,163
232,3,Niigata,74
232,3,Tokyo,157
232,4,Niigata,71
232,4,Tokyo,157
232,5,Niigata,69
232,5,Tokyo,154
232,6,Niigata,77
232,6,Tokyo,154
232,7,Niigata,65
232,7,Tokyo,148
232,8,Niigata,67
232,8,Tokyo,153
232,9,Niigata,65
232,9,Tokyo,151
232,10,Niigata,72
232,10,Tokyo,140
232,11,Niigata,65
232,11,Tokyo,167
232,12,Niigata,80
232,12,Tokyo,253
232,13,Niigata,70
232,13,Tokyo,141
232,14,Niigata,40
232,14,Tokyo,162
232,15,Niigata,45
232,15,Tokyo,146
232,16,Niigata,41
232,16,Tokyo,159
232,17,Niigata,46
232,17,Tokyo,162
232,18,Niigata,48
232,18,Tokyo,150
232,19,Niigata,50
232,19,Tokyo,164
232,20,Niigata,50
232,20,Tokyo,163
232,21,Niigata,49
232,21,Tokyo,153
232,22,Niigata,44
232,22,Tokyo,162
232,23,Niigata,48
232,23,Tokyo,162
232,24,Niigata,48
232,24,Tokyo,185
232,25,Niigata,44
232,25,Tokyo,180
232,26,Niigata,40
232,26,Tokyo,182
232,27,Niigata,46
232,27,Tokyo,180
232,28,Niigata,41
232,28,Tokyo,177
232,29,Niigata,46
232,29,Tokyo,174
232,30,Niigata,44
232,30,Tokyo,179
232,31,Niigata,45
232,31,Tokyo,163
232,32,Niigata,45
232,32,Tokyo,162
232,33,Niigata,45
232,33,Tokyo,169
232,34,Niigata,44
232,34,Tokyo,185
232,35,Niigata,49
232,35,Tokyo,188
232,36,Niigata,42
232,36,Tokyo,187
232,37,Niigata,46
232,37,Tokyo,178
232,38,Niigata,43
232,38,Tokyo,176
232,39,Niigata,44
232,39,Tokyo,171
232,40,Niigata,48
232,40,Tokyo,182
232,41,Niigata,46
232,41,Tokyo,196
232,42,Niigata,38
232,42,Tokyo,192
232,43,Niigata,43
232,43,Tokyo,183
232,44,Niigata,42
232,44,Tokyo,185
232,45,Niigata,39
232,45,Tokyo,189
232,46,Niigata,47
232,46,Tokyo,196
233,1,Niigata,10
233,2,Niigata,8
233,3,Niigata,10
233,4,Niigata,9
233,5,Niigata,9
233,6,Niigata,9
233,7,Niigata,6
233,8,Niigata,8
233,9,Niigata,10
233,10,Niigata,9
233,11,Niigata,8
233,12,Niigata,12
233,13,Niigata,9
233,14,Niigata,7
233,15,Niigata,7
233,16,Niigata,8
233,17,Niigata,6
233,18,Niigata,8
233,19,Niigata,7
233,20,Niigata,7
233,21,Niigata,9
233,22,Niigata,6
233,23,Niigata,8
233,24,Niigata,6
233,25,Niigata,10
233,26,Niigata,7
233,27,Niigata,5
233,28,Niigata,11
233,29,Niigata,10
233,30,Niigata,9
233,31,Niigata,8
233,32,Niigata,9
233,33,Niigata,11
233,34,Niigata,10
233,35,Niigata,8
233,36,Niigata,5
233,37,Niigata,9
233,38,Niigata,10
233,39,Niigata,9
233,40,Niigata,10
233,41,Niigata,12
233,42,Niigata,9
233,43,Niigata,5
233,44,Niigata,6
233,45,Niigata,8
233,46,Niigata,5
234,1,Niigata,27
234,2,Niigata,25
234,3,Niigata,28
234,4,Niigata,24
234,5,Niigata,28
234,6,Niigata,27
234,7,Niigata,26
234,8,Niigata,25
234,9,Niigata,26
234,10,Niigata,23
234,10,Tokyo,9
234,11,Niigata,23
234,11,Tokyo,16
234,12,Niigata,24
234,12,Tokyo,7
234,13,Niigata,22
234,13,Tokyo,4
234,14,Niigata,27
234,14,Tokyo,5
234,15,Niigata,23
234,15,Tokyo,3
234,16,Niigata,22
234,16,Tokyo,6
234,17,Niigata,26
234,17,Tokyo,3
234,18,Niigata,21
234,18,Tokyo,5
234,19,Niigata,25
234,19,Tokyo,7
234,20,Niigata,22
234,20,Tokyo,5
234,21,Niigata,22
234,21,Tokyo,13
234,22,Niigata,25
234,22,Tokyo,14
234,23,Niigata,23
234,23,Tokyo,6
234,24,Niigata,20
234,24,Tokyo,9
234,25,Niigata,23
234,25,Tokyo,5
234,26,Niigata,22
234,26,Tokyo,6
234,27,Niigata,21
234,27,Tokyo,4
234,28,Niigata,22
234,28,Tokyo,6
234,29,Niigata,22
234,29,Tokyo,7
234,30,Niigata,23
234,30,Tokyo,8
234,31,Niigata,24
234,31,Tokyo,5
234,32,Niigata,17
234,32,Tokyo,2
234,33,Niigata,18
234,33,Tokyo,1
234,34,Niigata,21
234,34,Tokyo,2
234,35,Niigata,19
234,35,Tokyo,3
234,36,Niigata,19
234,36,Tokyo,6
234,37,Niigata,25
234,37,Tokyo,2
234,38,Niigata,20
234,38,Tokyo,3
234,39,Niigata,23
234,39,Tokyo,1
234,40,Niigata,23
234,40,Tokyo,2
234,41,Niigata,19
234,41,Tokyo,1
234,42,Niigata,24
234,42,Tokyo,2
234,43,Niigata,19
234,43,Tokyo,4
234,44,Niigata,23
234,44,Tokyo,4
234,45,Niigata,20
234,45,Tokyo,3
234,46,Niigata,23
235,1,Niigata,20
235,2,Niigata,19
235,3,Niigata,19
235,4,Niigata,15
235,5,Niigata,21
235,6,Niigata,18
235,7,Niigata,18
235,8,Niigata,17
235,9,Niigata,20
235,10,Niigata,17
235,11,Niigata,16
235,12,Niigata,20
235,13,Niigata,18
235,14,Niigata,20
235,15,Niigata,19
235,16,Niigata,21
235,17,Niigata,20
235,18,Niigata,16
235,19,Niigata,19
235,20,Niigata,17
235,21,Niigata,18
235,22,Niigata,20
235,23,Niigata,17
235,24,Niigata,17
235,25,Niigata,17
235,26,Niigata,20
235,27,Niigata,19
235,28,Niigata,17
235,29,Niigata,17
235,30,Niigata,20
235,31,Niigata,21
235,32,Niigata,14
235,33,Niigata,16
235,34,Niigata,16
235,35,Niigata,16
235,36,Niigata,18
235,37,Niigata,19
235,38,Niigata,19
235,39,Niigata,18
235,40,Niigata,18
235,41,Niigata,15
235,42,Niigata,19
235,43,Niigata,16
235,44,Niigata,16
235,45,Niigata,17
235,46,Niigata,17
236,1,Niigata,10
236,2,Niigata,8
236,3,Niigata,11
236,4,Niigata,13
236,5,Niigata,12
236,6,Niigata,15
236,7,Niigata,11
236,8,Niigata,10
236,9,Niigata,10
236,10,Niigata,11
236,11,Niigata,11
236,12,Niigata,16
236,13,Niigata,15
236,14,Niigata,11
236,15,Niigata,11
236,16,Niigata,10
236,17,Niigata,11
236,18,Niigata,11
236,19,Niigata,16
236,20,Niigata,13
236,21,Niigata,18
236,22,Niigata,12
236,23,Niigata,11
236,24,Niigata,18
236,25,Niigata,15
236,26,Niigata,18
236,27,Niigata,29
236,28,Niigata,23
236,29,Niigata,20
236,30,Niigata,23
236,31,Niigata,17
236,32,Niigata,18
236,33,Niigata,16
236,34,Niigata,19
236,35,Niigata,24
236,36,Niigata,19
236,37,Niigata,16
236,38,Niigata,15
236,39,Niigata,16
236,40,Niigata,20
236,41,Niigata,18
236,42,Niigata,13
236,43,Niigata,14
236,44,Niigata,15
236,45,Niigata,17
236,46,Niigata,13
237,1,Niigata,1
237,2,Niigata,3
237,3,Niigata,4
237,4,Niigata,3
237,5,Niigata,1
237,6,Niigata,5
237,7,Niigata,4
237,8,Niigata,2
237,9,Niigata,2
237,10,Niigata,1
237,11,Niigata,4
237,12,Niigata,3
237,13,Niigata,2
237,14,Niigata,1
237,15,Niigata,2
237,16,Niigata,2
237,17,Niigata,2
237,18,Niigata,4
237,19,Niigata,5
237,20,Niigata,5
237,21,Niigata,3
237,22,Niigata,1
237,23,Niigata,5
237,24,Niigata,3
237,25,Niigata,3
237,26,Niigata,3
237,27,Niigata,9
237,28,Niigata,8
237,29,Niigata,6
237,30,Niigata,4
237,31,Niigata,4
237,32,Niigata,2
237,33,Niigata,3
237,34,Niigata,2
237,35,Niigata,4
237,36,Niigata,5
237,37,Niigata,5
237,38,Niigata,3
237,39,Niigata,4
237,40,Niigata,5
237,41,Niigata,7
237,42,Niigata,4
237,43,Niigata,5
237,44,Niigata,1
237,45,Niigata,3
237,46,Niigata,1
238,1,Niigata,22
238,1,Tokyo,13
238,2,Niigata,17
238,2,Tokyo,11
238,3,Niigata,30
238,3,Tokyo,14
238,4,Niigata,32
238,4,Tokyo,14
238,5,Niigata,41
238,5,Tokyo,14
238,6,Niigata,33
238,6,Tokyo,20
238,7,Niigata,27
238,7,Tokyo,18
238,8,Niigata,27
238,8,Tokyo,14
238,9,Niigata,30
238,9,Tokyo,18
238,10,Niigata,33
238,10,Tokyo,19
238,11,Niigata,28
238,11,Tokyo,21
238,12,Niigata,42
238,12,Tokyo,22
238,13,Niigata,29
238,13,Tokyo,22
238,14,Niigata,23
238,14,Tokyo,23
238,15,Niigata,21
238,15,Tokyo,24
238,16,Niigata,24
238,16,Tokyo,24
238,17,Niigata,23
238,17,Tokyo,22
238,18,Niigata,21
238,18,Tokyo,20
238,19,Niigata,28
238,19,Tokyo,23
238,20,Niigata,33
238,20,Tokyo,22
238,21,Niigata,26
238,21,Tokyo,20
238,22,Niigata,25
238,22,Tokyo,17
238,23,Niigata,34
238,23,Tokyo,20
238,24,Niigata,31
238,24,Tokyo,18
238,25,Niigata,26
238,25,Tokyo,11
238,26,Niigata,18
238,26,Tokyo,16
238,27,Niigata,21
238,27,Tokyo,12
238,28,Niigata,22
238,28,Tokyo,10
238,29,Niigata,21
238,29,Tokyo,14
238,30,Niigata,19
238,30,Tokyo,11
238,31,Niigata,22
238,31,Tokyo,11
238,32,Niigata,19
238,32,Tokyo,8
238,33,Niigata,20
238,33,Tokyo,12
238,34,Niigata,19
238,34,Tokyo,10
238,35,Niigata,18
238,35,Tokyo,15
238,36,Niigata,28
238,36,Tokyo,14
238,37,Niigata,17
238,37,Tokyo,13
238,38,Niigata,18
238,38,Tokyo,9
238,39,Niigata,23
238,39,Tokyo,10
238,40,Niigata,17
238,40,Tokyo,14
238,41,Niigata,21
238,41,Tokyo,15
238,42,Niigata,28
238,42,Tokyo,15
238,43,Niigata,26
238,43,Tokyo,11
238,44,Niigata,27
238,44,Tokyo,9
238,45,Niigata,30
238,45,Tokyo,11
238,46,Niigata,27
238,46,Tokyo,7
239,1,Niigata,14
239,2,Niigata,14
239,3,Niigata,19
239,4,Niigata,14
239,5,Niigata,15
239,6,Niigata,10
239,7,Niigata,9
239,8,Niigata,9
239,9,Niigata,7
239,10,Niigata,8
239,11,Niigata,9
239,12,Niigata,17
239,13,Niigata,7
239,14,Niigata,7
239,15,Niigata,7
239,16,Niigata,11
239,17,Niigata,9
239,18,Niigata,14
239,19,Niigata,20
239,20,Niigata,22
239,21,Niigata,20
239,22,Niigata,22
239,23,Niigata,18
239,24,Niigata,25
239,25,Niigata,13
239,26,Niigata,9
239,27,Niigata,12
239,28,Niigata,8
239,29,Niigata,14
239,30,Niigata,7
239,31,Niigata,13
239,32,Niigata,11
